taxonID,area,gazetteer,status,referenceID,remarks
S316240020,"ZA, Mpumalanga",,NATIVE,190,
S185420050,"ZA, Mpumalanga",,NATIVE,2056,
S301210080,"ZA, Mpumalanga",,NATIVE,190,
S185640010,"ZA, Mpumalanga",,NATIVE,72,
S301210100,"ZA, Mpumalanga",,NATIVE,190,
S301210150,"ZA, Mpumalanga",,NATIVE,190,
S301210210,"ZA, Mpumalanga",,NATIVE,190,
S280090010,"ZA, Mpumalanga",,NATIVE,190,
S230260060,"ZA, Mpumalanga",,NATIVE,227,
S172280070,"ZA, Mpumalanga",,NATIVE,190,
S316540060,"ZA, Mpumalanga",,NATIVE,138,
S120020030,"ZA, Mpumalanga",,NATIVE,190,
S305760050,"ZA, Mpumalanga",,NATIVE,190,
S170165070,"ZA, Mpumalanga",,NATIVE,190,
S170165080,"ZA, Mpumalanga",,NATIVE,236,
S190240065,"ZA, Mpumalanga",,NATIVE,235,
S304260130,"ZA, Mpumalanga",,NATIVE,190,
S304260180,"ZA, Mpumalanga",,NATIVE,234,
S304260210,"ZA, Mpumalanga",,NATIVE,2742,
S304260260,"ZA, Mpumalanga",,NATIVE,190,
S304260290,"ZA, Mpumalanga",,NATIVE,2742,
S304260300,"ZA, Mpumalanga",,NATIVE,190,
S505280070,"ZA, Mpumalanga",,NATIVE,947,
S460340130,"ZA, Mpumalanga",,NATIVE,423,
S492160040,"ZA, Mpumalanga",,NATIVE,2766,
S493290010,"ZA, Mpumalanga",,NATIVE,1252,
S493290130,"ZA, Mpumalanga",,NATIVE,3364,
S301310110,"ZA, Mpumalanga",,NATIVE,2745,
S301310210,"ZA, Mpumalanga",,NATIVE,190,
S301310340,"ZA, Mpumalanga",,NATIVE,190,
S301310380,"ZA, Mpumalanga",,NATIVE,190,
S305600020,"ZA, Mpumalanga",,NATIVE,190,
S140010090,"ZA, Mpumalanga",,NATIVE,190,
S290060680,"ZA, Mpumalanga",,NATIVE,190,
S290060930,"ZA, Mpumalanga",,NATIVE,190,
S290061040,"ZA, Mpumalanga",,NATIVE,227,
S290061360,"ZA, Mpumalanga",,NATIVE,190,
S173030310,"ZA, Mpumalanga",,NATIVE,190,
S173030470,"ZA, Mpumalanga",,NATIVE,392,
S185120020,"ZA, Mpumalanga",,NATIVE,2056,
S185120050,"ZA, Mpumalanga",,NATIVE,72,
S185120060,"ZA, Mpumalanga",,NATIVE,2056,
S295390080,"ZA, Mpumalanga",,NATIVE,190,
S295390100,"ZA, Mpumalanga",,NATIVE,190,
S115060190,"ZA, Mpumalanga",,NATIVE,4405,
S115010095,"ZA, Mpumalanga",,NATIVE,1752,
S115060260,"ZA, Mpumalanga",,NATIVE,190,
S115060340,"ZA, Mpumalanga",,NATIVE,4405,
S115060380,"ZA, Mpumalanga",,NATIVE,4405,
S115060420,"ZA, Mpumalanga",,NATIVE,190,
S300180150,"ZA, Mpumalanga",,NATIVE,190,
S306660010,"ZA, Mpumalanga",,NATIVE,190,
S305790010,"ZA, Mpumalanga",,NATIVE,190,
S305800020,"ZA, Mpumalanga",,NATIVE,190,
S305760025,"ZA, Mpumalanga",,NATIVE,137,
S385140010,"ZA, Mpumalanga",,NATIVE,779,
S360430030,"ZA, Mpumalanga",,NATIVE,234,
S270670020,"ZA, Mpumalanga",,NATIVE,190,
S302080990,"ZA, Mpumalanga",,NATIVE,190,
S302081110,"ZA, Mpumalanga",,NATIVE,190,
S115070010,"ZA, Mpumalanga",,NATIVE,4451,
S115070020,"ZA, Mpumalanga",,NATIVE,4451,
S305600010,"ZA, Mpumalanga",,NATIVE,190,
S602720010,"ZA, Mpumalanga",,NATIVE,636,
S602510060,"ZA, Mpumalanga",,NATIVE,488,
p602300094,"ZA, Mpumalanga",,NATIVE,614,
S602300130,"ZA, Mpumalanga",,NATIVE,488,
S602955010,"ZA, Mpumalanga",,NATIVE,742,
S602680010,"ZA, Mpumalanga",,NATIVE,636,
S602390010,"ZA, Mpumalanga",,NATIVE,3141,
S602690050,"ZA, Mpumalanga",,NATIVE,628,
S600302290,"ZA, Mpumalanga",,NATIVE,636,
S600302420,"ZA, Mpumalanga",,NATIVE,653,
S600030270,"ZA, Mpumalanga",,NATIVE,488,
S600030330,"ZA, Mpumalanga",,NATIVE,488,
S600030780,"ZA, Mpumalanga",,NATIVE,488,
p600030784,"ZA, Mpumalanga",,NATIVE,488,
S601641120,"ZA, Mpumalanga",,NATIVE,653,
S601641310,"ZA, Mpumalanga",,NATIVE,653,
S601050040,"ZA, Mpumalanga",,NATIVE,654,
S600300390,"ZA, Mpumalanga",,NATIVE,636,
S601705010,"ZA, Mpumalanga",,NATIVE,488,
S601641350,"ZA, Mpumalanga",,NATIVE,669,
S601641390,"ZA, Mpumalanga",,NATIVE,614,
S601420120,"ZA, Mpumalanga",,NATIVE,654,
S601420130,"ZA, Mpumalanga",,NATIVE,829,
S601720290,"ZA, Mpumalanga",,NATIVE,488,
S572620040,"ZA, Mpumalanga",,NATIVE,7750,
S571800120,"ZA, Mpumalanga",,NATIVE,2625,
p609140471,"ZA, Mpumalanga",,NATIVE,614,
S609140520,"ZA, Mpumalanga",,NATIVE,614,
S609140640,"ZA, Mpumalanga",,NATIVE,654,
S609140700,"ZA, Mpumalanga",,NATIVE,654,
S609141090,"ZA, Mpumalanga",,NATIVE,653,
S609141170,"ZA, Mpumalanga",,NATIVE,707,
S609141580,"ZA, Mpumalanga",,NATIVE,636,
S609141660,"ZA, Mpumalanga",,NATIVE,707,
S611170210,"ZA, Mpumalanga",,NATIVE,655,
S610010030,"ZA, Mpumalanga",,NATIVE,496,
S611250100,"ZA, Mpumalanga",,NATIVE,654,
S611250120,"ZA, Mpumalanga",,NATIVE,488,
S609240005,"ZA, Mpumalanga",,NATIVE,488,
S610770090,"ZA, Mpumalanga",,NATIVE,872,
S611365010,"ZA, Mpumalanga",,NATIVE,655,
S614030020,"ZA, Mpumalanga",,NATIVE,488,
S609220150,"ZA, Mpumalanga",,NATIVE,653,
S611140365,"ZA, Mpumalanga",,NATIVE,488,
S524060030,"ZA, Mpumalanga",,NATIVE,553,
S523410010,"ZA, Mpumalanga",,NATIVE,553,
S523740010,"ZA, Mpumalanga",,NATIVE,538,
S530570300,"ZA, Mpumalanga",,NATIVE,553,
S530570370,"ZA, Mpumalanga",,NATIVE,534,
S523260010,"ZA, Mpumalanga",,NATIVE,553,
S530200020,"ZA, Mpumalanga",,NATIVE,4514,
S571010010,"ZA, Mpumalanga",,NATIVE,1100,
S570630010,"ZA, Mpumalanga",,NATIVE,7750,
S570630030,"ZA, Mpumalanga",,NATIVE,7750,
S570630240,"ZA, Mpumalanga",,NATIVE,7750,
S650560100,"ZA, Mpumalanga",,NATIVE,552,
S650560980,"ZA, Mpumalanga",,NATIVE,553,
S651060010,"ZA, Mpumalanga",,NATIVE,1081,
S713090260,"ZA, Mpumalanga",,NATIVE,1078,
S701520990,"ZA, Mpumalanga",,NATIVE,969,
S712560250,"ZA, Mpumalanga",,NATIVE,969,
S712560270,"ZA, Mpumalanga",,NATIVE,552,
S712560990,"ZA, Mpumalanga",,NATIVE,969,
S714450050,"ZA, Mpumalanga",,NATIVE,552,
p714450051,"ZA, Mpumalanga",,NATIVE,552,
S750120120,"ZA, Mpumalanga",,NATIVE,2983,
S750350080,"ZA, Mpumalanga",,NATIVE,1078,
S742010615,"ZA, Mpumalanga",,NATIVE,1794,
S703520020,"ZA, Mpumalanga",,NATIVE,1753,
S700670030,"ZA, Mpumalanga",,NATIVE,1753,
S750730260,"ZA, Mpumalanga",,NATIVE,1408,
S902310330,"ZA, Mpumalanga",,NATIVE,2325,
S820240020,"ZA, Mpumalanga",,NATIVE,,
S760450010,"ZA, Mpumalanga",,NATIVE,,
S801220010,"ZA, Mpumalanga",,NATIVE,,
S804050010,"ZA, Mpumalanga",,NATIVE,,
S700210160,"ZA, Mpumalanga",,NATIVE,2325,
S802510220,"ZA, Mpumalanga",,NATIVE,1089,
S761400050,"ZA, Mpumalanga",,NATIVE,2325,
S800150200,"ZA, Mpumalanga",,NATIVE,2325,
S800150210,"ZA, Mpumalanga",,NATIVE,2325,
S781080270,"ZA, Mpumalanga",,NATIVE,2325,
S800180050,"ZA, Mpumalanga",,NATIVE,2325,
S770540080,"ZA, Mpumalanga",,NATIVE,,
S800650080,"ZA, Mpumalanga",,NATIVE,,
S840050080,"ZA, Mpumalanga",,NATIVE,2530,
S801120010,"ZA, Mpumalanga",,NATIVE,,
S900210250,"ZA, Mpumalanga",,NATIVE,1412,
S852070020,"ZA, Mpumalanga",,NATIVE,835,
S850041550,"ZA, Mpumalanga",,NATIVE,1408,
S850041990,"ZA, Mpumalanga",,NATIVE,1754,
S850040240,"ZA, Mpumalanga",,NATIVE,1754,
S850180040,"ZA, Mpumalanga",,NATIVE,1754,
S901210480,"ZA, Mpumalanga",,NATIVE,10123,
S853100090,"ZA, Mpumalanga",,NATIVE,2138,
S850041640,"ZA, Mpumalanga",,NATIVE,1754,
S850041270,"ZA, Mpumalanga",,NATIVE,837,
S780525060,"ZA, Mpumalanga",,NATIVE,3280,
S901251030,"ZA, Mpumalanga",,NATIVE,2283,
S780521670,"ZA, Mpumalanga",,NATIVE,1409,
S780520810,"ZA, Mpumalanga",,NATIVE,1409,
S901010060,"ZA, Mpumalanga",,NATIVE,1409,
S903020060,"ZA, Mpumalanga",,NATIVE,1633,
S903020070,"ZA, Mpumalanga",,NATIVE,712,
S953010590,"ZA, Mpumalanga",,NATIVE,802,
S953340630,"ZA, Mpumalanga",,NATIVE,1407,
S953340700,"ZA, Mpumalanga",,NATIVE,3249,
S953340810,"ZA, Mpumalanga",,NATIVE,1407,
S953340900,"ZA, Mpumalanga",,NATIVE,1407,
S971050020,"ZA, Mpumalanga",,NATIVE,485,
S939600190,"ZA, Mpumalanga",,NATIVE,1407,
S953750020,"ZA, Mpumalanga",,NATIVE,1581,
S906060020,"ZA, Mpumalanga",,NATIVE,2530,
S953340420,"ZA, Mpumalanga",,NATIVE,3249,
S953340480,"ZA, Mpumalanga",,NATIVE,1407,
S901950020,"ZA, Mpumalanga",,NATIVE,1417,
S941140080,"ZA, Mpumalanga",,NATIVE,2144,
S902160010,"ZA, Mpumalanga",,NATIVE,2022,
S912145010,"ZA, Mpumalanga",,NATIVE,1417,
S956280020,"ZA, Mpumalanga",,NATIVE,1581,
S904010380,"ZA, Mpumalanga",,NATIVE,1408,
S955380920,"ZA, Mpumalanga",,NATIVE,837,
S906360040,"ZA, Mpumalanga",,NATIVE,2144,
S272010010,"ZA, Mpumalanga",,NATIVE,190,
S272030020,"ZA, Mpumalanga",,NATIVE,190,
S272050020,"ZA, Mpumalanga",,NATIVE,190,
S272050040,"ZA, Mpumalanga",,NATIVE,190,
S272050260,"ZA, Mpumalanga",,NATIVE,190,
p658090011,"ZA, Mpumalanga",,NATIVE,,
S150015050,"ZA, Mpumalanga",,NATIVE,6,
S170630020,"ZA, Mpumalanga",,NATIVE,190,
S362500010,"ZA, Mpumalanga",,NATIVE,460,
S361160170,"ZA, Mpumalanga",,NATIVE,927,
S501010650,"ZA, Mpumalanga",,NATIVE,1252,
S190240105,"ZA, Mpumalanga",,NATIVE,1929,
S530170120,"ZA, Mpumalanga",,NATIVE,553,
S761160010,"ZA, Mpumalanga",,NATIVE,2325,
S901210550,"ZA, Mpumalanga",,NATIVE,2283,
S901250290,"ZA, Mpumalanga",,NATIVE,2283,
S971530010,"ZA, Mpumalanga",,NATIVE,804,
S600301480,"ZA, Mpumalanga",,NATIVE,1516,
S560290150,"ZA, Mpumalanga",,NATIVE,2831,
S700210190,"ZA, Mpumalanga",,NATIVE,2325,
S601710010,"ZA, Mpumalanga",,NATIVE,614,
S100010050,"ZA, Mpumalanga",,NATIVE,3045,
S315111080,"ZA, Mpumalanga",,NATIVE,3153,
S601620160,"ZA, Mpumalanga",,NATIVE,742,
S601640310,"ZA, Mpumalanga",,NATIVE,742,
S600640210,"ZA, Mpumalanga",,NATIVE,742,
S600302210,"ZA, Mpumalanga",,NATIVE,742,
S955330010,"ZA, Mpumalanga",,NATIVE,1417,
S600030700,"ZA, Mpumalanga",,NATIVE,488,
S130110450,"ZA, Mpumalanga",,NATIVE,72,
S376070030,"ZA, Mpumalanga",,NATIVE,3378,
S503580060,"ZA, Mpumalanga",,NATIVE,1410,
S780730140,"ZA, Mpumalanga",,NATIVE,3624,
S610550230,"ZA, Mpumalanga",,NATIVE,872,
S330020210,"ZA, Mpumalanga",,NATIVE,190,
S316220050,"ZA, Mpumalanga",,NATIVE,252,
S316520090,"ZA, Mpumalanga",,NATIVE,190,
S507660020,"ZA, Mpumalanga",,NATIVE,4041,
S363090010,"ZA, Mpumalanga",,NATIVE,7,
S363190030,"ZA, Mpumalanga",,NATIVE,7,
S494820020,"ZA, Mpumalanga",,NATIVE,2773,
S495960040,"ZA, Mpumalanga",,NATIVE,2773,
S495090050,"ZA, Mpumalanga",,NATIVE,2773,
S902520080,"ZA, Mpumalanga",,NATIVE,771,
S802510270,"ZA, Mpumalanga",,NATIVE,2309,
S801260125,"ZA, Mpumalanga",,NATIVE,2309,
S500530100,"ZA, Mpumalanga",,NATIVE,2460,
S500510230,"ZA, Mpumalanga",,NATIVE,2460,
S905020040,"ZA, Mpumalanga",,NATIVE,553,
S905400010,"ZA, Mpumalanga",,NATIVE,553,
S742420020,"ZA, Mpumalanga",,NATIVE,553,
S742540720,"ZA, Mpumalanga",,NATIVE,553,
S750670010,"ZA, Mpumalanga",,NATIVE,553,
S750330100,"ZA, Mpumalanga",,NATIVE,553,
S750620060,"ZA, Mpumalanga",,NATIVE,553,
S750110010,"ZA, Mpumalanga",,NATIVE,553,
S750520290,"ZA, Mpumalanga",,NATIVE,553,
S725710080,"ZA, Mpumalanga",,NATIVE,553,
S714270010,"ZA, Mpumalanga",,NATIVE,553,
S701520740,"ZA, Mpumalanga",,NATIVE,553,
S530620010,"ZA, Mpumalanga",,NATIVE,553,
S530580030,"ZA, Mpumalanga",,NATIVE,553,
S530570080,"ZA, Mpumalanga",,NATIVE,553,
S523100110,"ZA, Mpumalanga",,NATIVE,1794,
S521030040,"ZA, Mpumalanga",,NATIVE,553,
S376140020,"ZA, Mpumalanga",,NATIVE,553,
S475010010,"ZA, Mpumalanga",,NATIVE,4870,
S421060050,"ZA, Mpumalanga",,NATIVE,3868,
S571800140,"ZA, Mpumalanga",,NATIVE,7750,
S770310020,"ZA, Mpumalanga",,NATIVE,,
S740890170,"ZA, Mpumalanga",,NATIVE,,
S820150030,"ZA, Mpumalanga",,NATIVE,,
S906510190,"ZA, Mpumalanga",,NATIVE,,
S610551690,"ZA, Mpumalanga",,NATIVE,,
S770010110,"ZA, Mpumalanga",,NATIVE,,
S800810080,"ZA, Mpumalanga",,NATIVE,,
S570170010,"ZA, Mpumalanga",,NATIVE,7750,
S822060030,"ZA, Mpumalanga",,NATIVE,,
S913910170,"ZA, Mpumalanga",,NATIVE,2910,
S900230100,"ZA, Mpumalanga",,NATIVE,,
S490505010,"ZA, Mpumalanga",,NATIVE,5013,
S170710040,"ZA, Mpumalanga",,NATIVE,190,
S735050250,"ZA, Mpumalanga",,NATIVE,5052,
S161350040,"ZA, Mpumalanga",,NATIVE,3835,
S110010070,"ZA, Mpumalanga",,NATIVE,1813,
S295510090,"ZA, Mpumalanga",,NATIVE,190,
S953240040,"ZA, Mpumalanga",,NATIVE,180,
S560700040,"ZA, Mpumalanga",,NATIVE,4966,
S713210020,"ZA, Mpumalanga",,NATIVE,969,
S714130060,"ZA, Mpumalanga",,NATIVE,969,
S714550210,"ZA, Mpumalanga",,NATIVE,969,
S714550080,"ZA, Mpumalanga",,NATIVE,969,
S714220040,"ZA, Mpumalanga",,NATIVE,969,
S715030040,"ZA, Mpumalanga",,NATIVE,969,
S712560690,"ZA, Mpumalanga",,NATIVE,969,
S712560380,"ZA, Mpumalanga",,NATIVE,969,
S710213360,"ZA, Mpumalanga",,NATIVE,969,
S712560840,"ZA, Mpumalanga",,NATIVE,969,
S712560830,"ZA, Mpumalanga",,NATIVE,969,
S712560400,"ZA, Mpumalanga",,NATIVE,969,
S714710010,"ZA, Mpumalanga",,NATIVE,969,
S710360060,"ZA, Mpumalanga",,NATIVE,969,
S714060060,"ZA, Mpumalanga",,NATIVE,969,
S714490020,"ZA, Mpumalanga",,NATIVE,969,
S701520530,"ZA, Mpumalanga",,NATIVE,969,
S701521800,"ZA, Mpumalanga",,NATIVE,969,
S701521510,"ZA, Mpumalanga",,NATIVE,969,
S710280030,"ZA, Mpumalanga",,NATIVE,969,
S715070030,"ZA, Mpumalanga",,NATIVE,969,
S460220170,"ZA, Mpumalanga",,NATIVE,423,
S460260040,"ZA, Mpumalanga",,NATIVE,423,
S460215060,"ZA, Mpumalanga",,NATIVE,423,
p460215061,"ZA, Mpumalanga",,NATIVE,423,
S290030120,"ZA, Mpumalanga",,NATIVE,235,
S290061690,"ZA, Mpumalanga",,NATIVE,5446,
S290060170,"ZA, Mpumalanga",,NATIVE,190,
S290062320,"ZA, Mpumalanga",,NATIVE,5446,
S290062470,"ZA, Mpumalanga",,NATIVE,5446,
S290061840,"ZA, Mpumalanga",,NATIVE,190,
S290061390,"ZA, Mpumalanga",,NATIVE,5446,
S290061880,"ZA, Mpumalanga",,NATIVE,5446,
S290061320,"ZA, Mpumalanga",,NATIVE,190,
S290061410,"ZA, Mpumalanga",,NATIVE,5446,
S290062160,"ZA, Mpumalanga",,NATIVE,5446,
S609030030,"ZA, Mpumalanga",,NATIVE,742,
S601950220,"ZA, Mpumalanga",,NATIVE,742,
S601950160,"ZA, Mpumalanga",,NATIVE,742,
S601710020,"ZA, Mpumalanga",,NATIVE,742,
S601641200,"ZA, Mpumalanga",,NATIVE,742,
S601640520,"ZA, Mpumalanga",,NATIVE,742,
S601640470,"ZA, Mpumalanga",,NATIVE,488,
S601640880,"ZA, Mpumalanga",,NATIVE,742,
S601640600,"ZA, Mpumalanga",,NATIVE,742,
S601640590,"ZA, Mpumalanga",,NATIVE,742,
S601720350,"ZA, Mpumalanga",,NATIVE,742,
S601720340,"ZA, Mpumalanga",,NATIVE,742,
S601720300,"ZA, Mpumalanga",,NATIVE,742,
S601720040,"ZA, Mpumalanga",,NATIVE,742,
S601966030,"ZA, Mpumalanga",,NATIVE,742,
S601050080,"ZA, Mpumalanga",,NATIVE,742,
S601942020,"ZA, Mpumalanga",,NATIVE,742,
S601220020,"ZA, Mpumalanga",,NATIVE,742,
S601070250,"ZA, Mpumalanga",,NATIVE,742,
S601070340,"ZA, Mpumalanga",,NATIVE,742,
S601430010,"ZA, Mpumalanga",,NATIVE,742,
S600090010,"ZA, Mpumalanga",,NATIVE,742,
S601920060,"ZA, Mpumalanga",,NATIVE,742,
S600410010,"ZA, Mpumalanga",,NATIVE,742,
S600715020,"ZA, Mpumalanga",,NATIVE,742,
S600790080,"ZA, Mpumalanga",,NATIVE,742,
S600790100,"ZA, Mpumalanga",,NATIVE,742,
S600230020,"ZA, Mpumalanga",,NATIVE,742,
S600250010,"ZA, Mpumalanga",,NATIVE,742,
S600290205,"ZA, Mpumalanga",,NATIVE,742,
S600290040,"ZA, Mpumalanga",,NATIVE,742,
S600300490,"ZA, Mpumalanga",,NATIVE,742,
S600301860,"ZA, Mpumalanga",,NATIVE,742,
S600300030,"ZA, Mpumalanga",,NATIVE,742,
S600300940,"ZA, Mpumalanga",,NATIVE,742,
S600300670,"ZA, Mpumalanga",,NATIVE,742,
S600300260,"ZA, Mpumalanga",,NATIVE,496,
S600300560,"ZA, Mpumalanga",,NATIVE,742,
S600300590,"ZA, Mpumalanga",,NATIVE,742,
S600302080,"ZA, Mpumalanga",,NATIVE,742,
S600301430,"ZA, Mpumalanga",,NATIVE,742,
S600302250,"ZA, Mpumalanga",,NATIVE,742,
S600030110,"ZA, Mpumalanga",,NATIVE,655,
S600030880,"ZA, Mpumalanga",,NATIVE,742,
S600030860,"ZA, Mpumalanga",,NATIVE,742,
S600030980,"ZA, Mpumalanga",,NATIVE,742,
S600030340,"ZA, Mpumalanga",,NATIVE,742,
S600031030,"ZA, Mpumalanga",,NATIVE,742,
S600030890,"ZA, Mpumalanga",,NATIVE,742,
S602050150,"ZA, Mpumalanga",,NATIVE,742,
S602110070,"ZA, Mpumalanga",,NATIVE,742,
S602260070,"ZA, Mpumalanga",,NATIVE,614,
S602370390,"ZA, Mpumalanga",,NATIVE,742,
S602520010,"ZA, Mpumalanga",,NATIVE,742,
S602570160,"ZA, Mpumalanga",,NATIVE,742,
S602570050,"ZA, Mpumalanga",,NATIVE,742,
S602280010,"ZA, Mpumalanga",,NATIVE,742,
S602300090,"ZA, Mpumalanga",,NATIVE,614,
S602300270,"ZA, Mpumalanga",,NATIVE,742,
S602360110,"ZA, Mpumalanga",,NATIVE,742,
S602360060,"ZA, Mpumalanga",,NATIVE,742,
S602360040,"ZA, Mpumalanga",,NATIVE,742,
S602360010,"ZA, Mpumalanga",,NATIVE,742,
S602680030,"ZA, Mpumalanga",,NATIVE,742,
S602665050,"ZA, Mpumalanga",,NATIVE,742,
S602660020,"ZA, Mpumalanga",,NATIVE,742,
S316520060,"ZA, Mpumalanga",,NATIVE,190,
S185980020,"ZA, Mpumalanga",,NATIVE,4374,
S600700010,"ZA, Mpumalanga",,NATIVE,742,
S605030010,"ZA, Mpumalanga",,NATIVE,742,
S606150040,"ZA, Mpumalanga",,NATIVE,742,
S110030040,"ZA, Mpumalanga",,NATIVE,1909,
S110030080,"ZA, Mpumalanga",,NATIVE,1813,
S110020010,"ZA, Mpumalanga",,NATIVE,1813,
S110040040,"ZA, Mpumalanga",,NATIVE,1813,
S110040110,"ZA, Mpumalanga",,NATIVE,1813,
S110040140,"ZA, Mpumalanga",,NATIVE,1813,
S130010030,"ZA, Mpumalanga",,NATIVE,1813,
S130110540,"ZA, Mpumalanga",,NATIVE,1813,
S130110440,"ZA, Mpumalanga",,NATIVE,1813,
S130110030,"ZA, Mpumalanga",,NATIVE,1813,
S130110640,"ZA, Mpumalanga",,NATIVE,1813,
S130110280,"ZA, Mpumalanga",,NATIVE,1813,
S906270080,"ZA, Mpumalanga",,NATIVE,5500,
S300470040,"ZA, Mpumalanga",,NATIVE,3431,
S301210030,"ZA, Mpumalanga",,NATIVE,190,
S301210090,"ZA, Mpumalanga",,NATIVE,2742,
S300510010,"ZA, Mpumalanga",,NATIVE,2741,
S300510110,"ZA, Mpumalanga",,NATIVE,2741,
S300550010,"ZA, Mpumalanga",,NATIVE,2741,
S300550050,"ZA, Mpumalanga",,NATIVE,2741,
S300550210,"ZA, Mpumalanga",,NATIVE,2741,
S302070040,"ZA, Mpumalanga",,NATIVE,2741,
S304260310,"ZA, Mpumalanga",,NATIVE,2742,
S305030160,"ZA, Mpumalanga",,NATIVE,2742,
S305030470,"ZA, Mpumalanga",,NATIVE,2742,
S304160040,"ZA, Mpumalanga",,NATIVE,2742,
S301210060,"ZA, Mpumalanga",,NATIVE,2742,
S301210160,"ZA, Mpumalanga",,NATIVE,2742,
S301210170,"ZA, Mpumalanga",,NATIVE,2742,
S301210180,"ZA, Mpumalanga",,NATIVE,2742,
S301210240,"ZA, Mpumalanga",,NATIVE,2742,
S360860110,"ZA, Mpumalanga",,NATIVE,927,
S850025010,"ZA, Mpumalanga",,NATIVE,5590,
S850110110,"ZA, Mpumalanga",,NATIVE,5590,
S953010040,"ZA, Mpumalanga",,NATIVE,5592,
S272050300,"ZA, Mpumalanga",,NATIVE,,
S506650030,"ZA, Mpumalanga",,NATIVE,5630,
S750550040,"ZA, Mpumalanga",,NATIVE,1766,
p750470026,"ZA, Mpumalanga",,NATIVE,2807,
S750470020,"ZA, Mpumalanga",,NATIVE,2807,
S906250020,"ZA, Mpumalanga",,NATIVE,1414,
S609030050,"ZA, Mpumalanga",,NATIVE,5640,
S953070005,"ZA, Mpumalanga",,NATIVE,802,
S609100100,"ZA, Mpumalanga",,NATIVE,5691,
S609100160,"ZA, Mpumalanga",,NATIVE,5691,
S953020020,"ZA, Mpumalanga",,NATIVE,2145,
S610640030,"ZA, Mpumalanga",,NATIVE,5695,
S610640020,"ZA, Mpumalanga",,NATIVE,5695,
S521021160,"ZA, Mpumalanga",,NATIVE,5375,
S521021060,"ZA, Mpumalanga",,NATIVE,5375,
S609190060,"ZA, Mpumalanga",,NATIVE,5692,
S609128010,"ZA, Mpumalanga",,NATIVE,5692,
S609160010,"ZA, Mpumalanga",,NATIVE,5692,
S609136010,"ZA, Mpumalanga",,NATIVE,5692,
S609100060,"ZA, Mpumalanga",,NATIVE,5691,
S609100090,"ZA, Mpumalanga",,NATIVE,5691,
S609100030,"ZA, Mpumalanga",,NATIVE,5691,
S902060100,"ZA, Mpumalanga",,NATIVE,1417,
S902060040,"ZA, Mpumalanga",,NATIVE,5722,
S902060130,"ZA, Mpumalanga",,NATIVE,5722,
S206030030,"ZA, Mpumalanga",,NATIVE,3646,
S390138010,"ZA, Mpumalanga",,NATIVE,5729,
S906290060,"ZA, Mpumalanga",,NATIVE,2144,
S521410040,"ZA, Mpumalanga",,NATIVE,553,
S530570190,"ZA, Mpumalanga",,NATIVE,552,
S306100020,"ZA, Mpumalanga",,NATIVE,5987,
S640010010,"ZA, Mpumalanga",,NATIVE,6110,
S640130010,"ZA, Mpumalanga",,NATIVE,6110,
S640090010,"ZA, Mpumalanga",,NATIVE,6110,
S657010010,"ZA, Mpumalanga",,NATIVE,6110,
S650020080,"ZA, Mpumalanga",,NATIVE,6110,
S650140010,"ZA, Mpumalanga",,NATIVE,6110,
S650150010,"ZA, Mpumalanga",,NATIVE,6110,
S650170010,"ZA, Mpumalanga",,NATIVE,6110,
S650110010,"ZA, Mpumalanga",,NATIVE,6110,
S650160010,"ZA, Mpumalanga",,NATIVE,6110,
S650160005,"ZA, Mpumalanga",,NATIVE,6110,
S650540020,"ZA, Mpumalanga",,NATIVE,6110,
S650510030,"ZA, Mpumalanga",,NATIVE,6110,
p650510022,"ZA, Mpumalanga",,NATIVE,6110,
S650510110,"ZA, Mpumalanga",,NATIVE,6110,
S650530120,"ZA, Mpumalanga",,NATIVE,6110,
S650530060,"ZA, Mpumalanga",,NATIVE,6110,
S650560470,"ZA, Mpumalanga",,NATIVE,6110,
S650560650,"ZA, Mpumalanga",,NATIVE,6110,
S650560380,"ZA, Mpumalanga",,NATIVE,6110,
p650560471,"ZA, Mpumalanga",,NATIVE,6110,
S650560740,"ZA, Mpumalanga",,NATIVE,6110,
S650560660,"ZA, Mpumalanga",,NATIVE,6110,
p650560661,"ZA, Mpumalanga",,NATIVE,6110,
S650560105,"ZA, Mpumalanga",,NATIVE,6110,
S650560540,"ZA, Mpumalanga",,NATIVE,6110,
S650600010,"ZA, Mpumalanga",,NATIVE,6110,
S650550010,"ZA, Mpumalanga",,NATIVE,6110,
S651945020,"ZA, Mpumalanga",,NATIVE,6110,
S652020030,"ZA, Mpumalanga",,NATIVE,6110,
S652020035,"ZA, Mpumalanga",,NATIVE,6110,
S652020025,"ZA, Mpumalanga",,NATIVE,6110,
S651240010,"ZA, Mpumalanga",,NATIVE,6110,
S652140090,"ZA, Mpumalanga",,NATIVE,6110,
S651635030,"ZA, Mpumalanga",,NATIVE,6110,
S651700020,"ZA, Mpumalanga",,NATIVE,6110,
S651700015,"ZA, Mpumalanga",,NATIVE,6110,
S651970010,"ZA, Mpumalanga",,NATIVE,6110,
S651970060,"ZA, Mpumalanga",,NATIVE,6110,
S652080010,"ZA, Mpumalanga",,NATIVE,6110,
S658740010,"ZA, Mpumalanga",,NATIVE,6110,
S652070020,"ZA, Mpumalanga",,NATIVE,6110,
S652130040,"ZA, Mpumalanga",,NATIVE,6110,
S652130050,"ZA, Mpumalanga",,NATIVE,6110,
S655010190,"ZA, Mpumalanga",,NATIVE,6110,
